IncomeVerifiable,IncomeRange,IsBorrowerHomeowner,LoanStatus,NewLoanOriginationDate,LoanOriginalAmount
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,2-2012,5000
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,3-2011,21100
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,3-2012,2500
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,3-2013,25000
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,4-2013,23000
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,5-2012,8500
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,5-2013,13000
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,6-2013,2000
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,7-2011,5000
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,7-2013,16500
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,8-2012,4500
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,8-2013,15000
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,9-2011,10000
TRUE,"$50,000-74,999",FALSE,FinalPaymentInProgress,9-2013,23000
TRUE,"$50,000-74,999",FALSE,Past Due (>120 days),11-2012,10000
TRUE,"$50,000-74,999",FALSE,Past Due (>120 days),8-2011,7500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),10-2011,6000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),10-2012,4000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),10-2013,125600
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),11-2011,7500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),11-2012,37500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),11-2013,43500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),1-2012,5000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),1-2013,28000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),1-2014,20000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),12-2010,3000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),12-2011,2500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),12-2012,2700
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),12-2013,64500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),2-2012,22000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),2-2013,33000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),2-2014,10000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),3-2011,15000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),3-2012,16000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),3-2013,36500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),4-2011,5000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),4-2012,15000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),4-2013,19000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),5-2012,32000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),5-2013,14000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),6-2012,2000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),6-2013,43300
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),7-2011,7000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),7-2012,28500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),7-2013,4000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),8-2010,2000
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),8-2012,28062
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),8-2013,70500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),9-2011,6500
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),9-2012,29350
TRUE,"$50,000-74,999",FALSE,Past Due (1-15 days),9-2013,70500
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),10-2011,10000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),10-2012,21500
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),10-2013,8000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),11-2013,13000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),1-2012,6000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),1-2013,18500
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),12-2011,8000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),12-2012,15000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),2-2012,7000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),2-2013,35667
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),3-2013,3000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),4-2011,4446
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),5-2011,2500
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),5-2013,10000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),6-2012,10000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),6-2013,12000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),7-2012,4000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),7-2013,4000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),8-2012,17000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),8-2013,17500
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),9-2012,15000
TRUE,"$50,000-74,999",FALSE,Past Due (16-30 days),9-2013,19000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),10-2012,11500
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),10-2013,16000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),11-2011,19000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),11-2012,15000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),11-2013,19500
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),1-2012,10000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),12-2012,4000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),2-2012,3500
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),2-2013,13000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),3-2012,13500
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),3-2013,4000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),4-2013,3000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),5-2011,10000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),5-2013,24000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),6-2012,14000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),7-2013,23500
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),8-2013,41000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),9-2011,3500
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),9-2012,12000
TRUE,"$50,000-74,999",FALSE,Past Due (31-60 days),9-2013,10000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),10-2011,10000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),10-2012,4000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),10-2013,11500
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),11-2011,7500
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),11-2012,21000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),12-2012,6000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),2-2013,4000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),3-2011,6000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),3-2012,7000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),4-2013,13000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),5-2012,14000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),5-2013,10000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),7-2012,11000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),7-2013,7500
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),8-2012,23000
TRUE,"$50,000-74,999",FALSE,Past Due (61-90 days),9-2013,41000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),10-2012,27000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),10-2013,9000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),11-2010,5000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),11-2011,3000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),1-2012,22000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),1-2013,23000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),12-2012,35100
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),2-2011,7500
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),2-2013,10000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),3-2011,2000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),3-2012,13000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),3-2013,19000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),4-2013,29000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),5-2011,3200
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),5-2012,19500
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),5-2013,15000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),6-2012,3000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),7-2012,12000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),7-2013,17500
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),8-2012,17000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),8-2013,50800
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),9-2012,36000
TRUE,"$50,000-74,999",FALSE,Past Due (91-120 days),9-2013,32000
TRUE,"$50,000-74,999",TRUE,Chargedoff,10-2007,240201
TRUE,"$50,000-74,999",TRUE,Chargedoff,10-2008,45800
TRUE,"$50,000-74,999",TRUE,Chargedoff,10-2009,71756
TRUE,"$50,000-74,999",TRUE,Chargedoff,10-2010,33000
TRUE,"$50,000-74,999",TRUE,Chargedoff,10-2011,163972
TRUE,"$50,000-74,999",TRUE,Chargedoff,10-2012,184700
TRUE,"$50,000-74,999",TRUE,Chargedoff,11-2007,301975
TRUE,"$50,000-74,999",TRUE,Chargedoff,11-2009,34000
TRUE,"$50,000-74,999",TRUE,Chargedoff,11-2010,51200
TRUE,"$50,000-74,999",TRUE,Chargedoff,11-2011,149206
TRUE,"$50,000-74,999",TRUE,Chargedoff,11-2012,72500
TRUE,"$50,000-74,999",TRUE,Chargedoff,1-2008,418725
TRUE,"$50,000-74,999",TRUE,Chargedoff,1-2010,21700
TRUE,"$50,000-74,999",TRUE,Chargedoff,1-2011,56000
TRUE,"$50,000-74,999",TRUE,Chargedoff,1-2012,197050
TRUE,"$50,000-74,999",TRUE,Chargedoff,1-2013,67800
TRUE,"$50,000-74,999",TRUE,Chargedoff,12-2007,311449
TRUE,"$50,000-74,999",TRUE,Chargedoff,12-2009,69288
TRUE,"$50,000-74,999",TRUE,Chargedoff,12-2010,66700
TRUE,"$50,000-74,999",TRUE,Chargedoff,12-2011,144200
TRUE,"$50,000-74,999",TRUE,Chargedoff,12-2012,66055
TRUE,"$50,000-74,999",TRUE,Chargedoff,2-2007,30433
TRUE,"$50,000-74,999",TRUE,Chargedoff,2-2008,248450
TRUE,"$50,000-74,999",TRUE,Chargedoff,2-2010,10500
TRUE,"$50,000-74,999",TRUE,Chargedoff,2-2011,56500
TRUE,"$50,000-74,999",TRUE,Chargedoff,2-2012,86500
TRUE,"$50,000-74,999",TRUE,Chargedoff,2-2013,12000
TRUE,"$50,000-74,999",TRUE,Chargedoff,3-2007,278900
TRUE,"$50,000-74,999",TRUE,Chargedoff,3-2008,374919
TRUE,"$50,000-74,999",TRUE,Chargedoff,3-2010,20500
TRUE,"$50,000-74,999",TRUE,Chargedoff,3-2011,43400
TRUE,"$50,000-74,999",TRUE,Chargedoff,3-2012,173021
TRUE,"$50,000-74,999",TRUE,Chargedoff,3-2013,33000
TRUE,"$50,000-74,999",TRUE,Chargedoff,4-2007,402550
TRUE,"$50,000-74,999",TRUE,Chargedoff,4-2008,271752
TRUE,"$50,000-74,999",TRUE,Chargedoff,4-2010,45000
TRUE,"$50,000-74,999",TRUE,Chargedoff,4-2011,111921
TRUE,"$50,000-74,999",TRUE,Chargedoff,4-2012,184850
TRUE,"$50,000-74,999",TRUE,Chargedoff,4-2013,84007
TRUE,"$50,000-74,999",TRUE,Chargedoff,5-2007,440992
TRUE,"$50,000-74,999",TRUE,Chargedoff,5-2008,421097
TRUE,"$50,000-74,999",TRUE,Chargedoff,5-2010,29200
TRUE,"$50,000-74,999",TRUE,Chargedoff,5-2011,156649
TRUE,"$50,000-74,999",TRUE,Chargedoff,5-2012,218250
TRUE,"$50,000-74,999",TRUE,Chargedoff,5-2013,133525
TRUE,"$50,000-74,999",TRUE,Chargedoff,6-2007,221999
TRUE,"$50,000-74,999",TRUE,Chargedoff,6-2008,449005
TRUE,"$50,000-74,999",TRUE,Chargedoff,6-2010,32300
TRUE,"$50,000-74,999",TRUE,Chargedoff,6-2011,157669
TRUE,"$50,000-74,999",TRUE,Chargedoff,6-2012,237818
TRUE,"$50,000-74,999",TRUE,Chargedoff,6-2013,49000
TRUE,"$50,000-74,999",TRUE,Chargedoff,7-2007,266000
TRUE,"$50,000-74,999",TRUE,Chargedoff,7-2008,166128
TRUE,"$50,000-74,999",TRUE,Chargedoff,7-2010,19500
TRUE,"$50,000-74,999",TRUE,Chargedoff,7-2011,108500
TRUE,"$50,000-74,999",TRUE,Chargedoff,7-2012,252825
TRUE,"$50,000-74,999",TRUE,Chargedoff,7-2013,23000
TRUE,"$50,000-74,999",TRUE,Chargedoff,8-2007,281826
TRUE,"$50,000-74,999",TRUE,Chargedoff,8-2008,251506
TRUE,"$50,000-74,999",TRUE,Chargedoff,8-2009,5500
TRUE,"$50,000-74,999",TRUE,Chargedoff,8-2010,33000
TRUE,"$50,000-74,999",TRUE,Chargedoff,8-2011,210026
TRUE,"$50,000-74,999",TRUE,Chargedoff,8-2012,176000
TRUE,"$50,000-74,999",TRUE,Chargedoff,8-2013,4000
TRUE,"$50,000-74,999",TRUE,Chargedoff,9-2007,190799
TRUE,"$50,000-74,999",TRUE,Chargedoff,9-2008,184245
TRUE,"$50,000-74,999",TRUE,Chargedoff,9-2009,23400
TRUE,"$50,000-74,999",TRUE,Chargedoff,9-2010,52900
TRUE,"$50,000-74,999",TRUE,Chargedoff,9-2011,196142
TRUE,"$50,000-74,999",TRUE,Chargedoff,9-2012,175601
TRUE,"$50,000-74,999",TRUE,Completed,10-2007,651071
TRUE,"$50,000-74,999",TRUE,Completed,10-2008,304775
TRUE,"$50,000-74,999",TRUE,Completed,10-2009,404744
TRUE,"$50,000-74,999",TRUE,Completed,10-2010,392599
TRUE,"$50,000-74,999",TRUE,Completed,10-2011,571752
TRUE,"$50,000-74,999",TRUE,Completed,10-2012,497698
TRUE,"$50,000-74,999",TRUE,Completed,10-2013,182000
TRUE,"$50,000-74,999",TRUE,Completed,11-2007,645702
TRUE,"$50,000-74,999",TRUE,Completed,11-2009,427105
TRUE,"$50,000-74,999",TRUE,Completed,11-2010,308525
TRUE,"$50,000-74,999",TRUE,Completed,11-2011,388293
TRUE,"$50,000-74,999",TRUE,Completed,11-2012,354820
TRUE,"$50,000-74,999",TRUE,Completed,11-2013,246800
TRUE,"$50,000-74,999",TRUE,Completed,1-2008,786351
TRUE,"$50,000-74,999",TRUE,Completed,1-2010,314313
TRUE,"$50,000-74,999",TRUE,Completed,1-2011,418100
TRUE,"$50,000-74,999",TRUE,Completed,1-2012,628000
TRUE,"$50,000-74,999",TRUE,Completed,1-2013,360053
TRUE,"$50,000-74,999",TRUE,Completed,1-2014,103300
TRUE,"$50,000-74,999",TRUE,Completed,12-2007,568351
TRUE,"$50,000-74,999",TRUE,Completed,12-2009,362784
TRUE,"$50,000-74,999",TRUE,Completed,12-2010,393396
TRUE,"$50,000-74,999",TRUE,Completed,12-2011,602238
TRUE,"$50,000-74,999",TRUE,Completed,12-2012,267948
TRUE,"$50,000-74,999",TRUE,Completed,12-2013,108500
TRUE,"$50,000-74,999",TRUE,Completed,2-2007,159800
TRUE,"$50,000-74,999",TRUE,Completed,2-2008,702902
TRUE,"$50,000-74,999",TRUE,Completed,2-2010,181359
TRUE,"$50,000-74,999",TRUE,Completed,2-2011,373600
TRUE,"$50,000-74,999",TRUE,Completed,2-2012,507515
TRUE,"$50,000-74,999",TRUE,Completed,2-2013,189850
TRUE,"$50,000-74,999",TRUE,Completed,3-2007,695752
TRUE,"$50,000-74,999",TRUE,Completed,3-2008,871214
TRUE,"$50,000-74,999",TRUE,Completed,3-2010,463307
TRUE,"$50,000-74,999",TRUE,Completed,3-2011,430471
TRUE,"$50,000-74,999",TRUE,Completed,3-2012,605373
TRUE,"$50,000-74,999",TRUE,Completed,3-2013,262336
TRUE,"$50,000-74,999",TRUE,Completed,4-2007,560234
TRUE,"$50,000-74,999",TRUE,Completed,4-2008,803039
TRUE,"$50,000-74,999",TRUE,Completed,4-2010,369815
TRUE,"$50,000-74,999",TRUE,Completed,4-2011,387602
TRUE,"$50,000-74,999",TRUE,Completed,4-2012,551147
TRUE,"$50,000-74,999",TRUE,Completed,4-2013,433600
TRUE,"$50,000-74,999",TRUE,Completed,5-2007,567200
TRUE,"$50,000-74,999",TRUE,Completed,5-2008,928327
TRUE,"$50,000-74,999",TRUE,Completed,5-2009,1000
TRUE,"$50,000-74,999",TRUE,Completed,5-2010,234250
TRUE,"$50,000-74,999",TRUE,Completed,5-2011,267505
TRUE,"$50,000-74,999",TRUE,Completed,5-2012,435640
TRUE,"$50,000-74,999",TRUE,Completed,5-2013,244700
TRUE,"$50,000-74,999",TRUE,Completed,6-2007,694235
TRUE,"$50,000-74,999",TRUE,Completed,6-2008,975765
TRUE,"$50,000-74,999",TRUE,Completed,6-2010,334860
TRUE,"$50,000-74,999",TRUE,Completed,6-2011,310922
TRUE,"$50,000-74,999",TRUE,Completed,6-2012,573175
TRUE,"$50,000-74,999",TRUE,Completed,6-2013,320000
TRUE,"$50,000-74,999",TRUE,Completed,7-2007,580190
TRUE,"$50,000-74,999",TRUE,Completed,7-2008,877250
TRUE,"$50,000-74,999",TRUE,Completed,7-2009,4500
TRUE,"$50,000-74,999",TRUE,Completed,7-2010,287950
TRUE,"$50,000-74,999",TRUE,Completed,7-2011,444296
TRUE,"$50,000-74,999",TRUE,Completed,7-2012,562100
TRUE,"$50,000-74,999",TRUE,Completed,7-2013,306350
TRUE,"$50,000-74,999",TRUE,Completed,8-2007,500135
TRUE,"$50,000-74,999",TRUE,Completed,8-2008,707035
TRUE,"$50,000-74,999",TRUE,Completed,8-2009,194800
TRUE,"$50,000-74,999",TRUE,Completed,8-2010,372935
TRUE,"$50,000-74,999",TRUE,Completed,8-2011,512931
TRUE,"$50,000-74,999",TRUE,Completed,8-2012,495907
TRUE,"$50,000-74,999",TRUE,Completed,8-2013,384077
TRUE,"$50,000-74,999",TRUE,Completed,9-2007,485785
TRUE,"$50,000-74,999",TRUE,Completed,9-2008,593166
TRUE,"$50,000-74,999",TRUE,Completed,9-2009,172559
TRUE,"$50,000-74,999",TRUE,Completed,9-2010,314374
TRUE,"$50,000-74,999",TRUE,Completed,9-2011,545332
TRUE,"$50,000-74,999",TRUE,Completed,9-2012,558580
TRUE,"$50,000-74,999",TRUE,Completed,9-2013,163000
TRUE,"$50,000-74,999",TRUE,Current,10-2011,443800
TRUE,"$50,000-74,999",TRUE,Current,10-2012,1802899
TRUE,"$50,000-74,999",TRUE,Current,10-2013,7927412
TRUE,"$50,000-74,999",TRUE,Current,11-2010,15000
TRUE,"$50,000-74,999",TRUE,Current,11-2011,455000
TRUE,"$50,000-74,999",TRUE,Current,11-2012,1290757
TRUE,"$50,000-74,999",TRUE,Current,11-2013,7237375
TRUE,"$50,000-74,999",TRUE,Current,1-2011,15000
TRUE,"$50,000-74,999",TRUE,Current,1-2012,815665
TRUE,"$50,000-74,999",TRUE,Current,1-2013,1118043
TRUE,"$50,000-74,999",TRUE,Current,1-2014,12323180
TRUE,"$50,000-74,999",TRUE,Current,12-2010,41000
TRUE,"$50,000-74,999",TRUE,Current,12-2011,638750
TRUE,"$50,000-74,999",TRUE,Current,12-2012,1243579
TRUE,"$50,000-74,999",TRUE,Current,12-2013,10290631
TRUE,"$50,000-74,999",TRUE,Current,2-2012,880849
TRUE,"$50,000-74,999",TRUE,Current,2-2013,1237750
TRUE,"$50,000-74,999",TRUE,Current,2-2014,8467666
TRUE,"$50,000-74,999",TRUE,Current,3-2011,127167
TRUE,"$50,000-74,999",TRUE,Current,3-2012,861220
TRUE,"$50,000-74,999",TRUE,Current,3-2013,2094761
TRUE,"$50,000-74,999",TRUE,Current,3-2014,3531200
TRUE,"$50,000-74,999",TRUE,Current,4-2011,221810
TRUE,"$50,000-74,999",TRUE,Current,4-2012,937796
TRUE,"$50,000-74,999",TRUE,Current,4-2013,3078018
TRUE,"$50,000-74,999",TRUE,Current,5-2011,337829
TRUE,"$50,000-74,999",TRUE,Current,5-2012,1031261
TRUE,"$50,000-74,999",TRUE,Current,5-2013,3989692
TRUE,"$50,000-74,999",TRUE,Current,6-2010,2000
TRUE,"$50,000-74,999",TRUE,Current,6-2011,307945
TRUE,"$50,000-74,999",TRUE,Current,6-2012,990882
TRUE,"$50,000-74,999",TRUE,Current,6-2013,4590790
TRUE,"$50,000-74,999",TRUE,Current,7-2011,354667
TRUE,"$50,000-74,999",TRUE,Current,7-2012,1089200
TRUE,"$50,000-74,999",TRUE,Current,7-2013,5143599
TRUE,"$50,000-74,999",TRUE,Current,8-2011,412212
TRUE,"$50,000-74,999",TRUE,Current,8-2012,1152334
TRUE,"$50,000-74,999",TRUE,Current,8-2013,5208246
TRUE,"$50,000-74,999",TRUE,Current,9-2011,449138
TRUE,"$50,000-74,999",TRUE,Current,9-2012,1357873
TRUE,"$50,000-74,999",TRUE,Current,9-2013,5373884
TRUE,"$50,000-74,999",TRUE,Defaulted,10-2007,86201
TRUE,"$50,000-74,999",TRUE,Defaulted,10-2008,40800
TRUE,"$50,000-74,999",TRUE,Defaulted,10-2009,32999
TRUE,"$50,000-74,999",TRUE,Defaulted,10-2011,27500
TRUE,"$50,000-74,999",TRUE,Defaulted,10-2012,20000
TRUE,"$50,000-74,999",TRUE,Defaulted,11-2007,204700
TRUE,"$50,000-74,999",TRUE,Defaulted,11-2009,21000
TRUE,"$50,000-74,999",TRUE,Defaulted,11-2010,36000
TRUE,"$50,000-74,999",TRUE,Defaulted,11-2011,21500
TRUE,"$50,000-74,999",TRUE,Defaulted,11-2012,2000
TRUE,"$50,000-74,999",TRUE,Defaulted,1-2008,140752
TRUE,"$50,000-74,999",TRUE,Defaulted,1-2010,6000
TRUE,"$50,000-74,999",TRUE,Defaulted,1-2011,21500
TRUE,"$50,000-74,999",TRUE,Defaulted,1-2012,38700
TRUE,"$50,000-74,999",TRUE,Defaulted,1-2013,19000
TRUE,"$50,000-74,999",TRUE,Defaulted,12-2007,243851
TRUE,"$50,000-74,999",TRUE,Defaulted,12-2009,1500
TRUE,"$50,000-74,999",TRUE,Defaulted,12-2010,9000
TRUE,"$50,000-74,999",TRUE,Defaulted,12-2011,27000
TRUE,"$50,000-74,999",TRUE,Defaulted,12-2012,18275
TRUE,"$50,000-74,999",TRUE,Defaulted,2-2007,12400
TRUE,"$50,000-74,999",TRUE,Defaulted,2-2008,157312
TRUE,"$50,000-74,999",TRUE,Defaulted,2-2010,2500
TRUE,"$50,000-74,999",TRUE,Defaulted,2-2011,12000
TRUE,"$50,000-74,999",TRUE,Defaulted,2-2012,90000
TRUE,"$50,000-74,999",TRUE,Defaulted,3-2007,194701
TRUE,"$50,000-74,999",TRUE,Defaulted,3-2008,119750
TRUE,"$50,000-74,999",TRUE,Defaulted,3-2010,9000
TRUE,"$50,000-74,999",TRUE,Defaulted,3-2011,10500
TRUE,"$50,000-74,999",TRUE,Defaulted,3-2012,70500
TRUE,"$50,000-74,999",TRUE,Defaulted,4-2007,260500
TRUE,"$50,000-74,999",TRUE,Defaulted,4-2008,181197
TRUE,"$50,000-74,999",TRUE,Defaulted,4-2010,21025
TRUE,"$50,000-74,999",TRUE,Defaulted,4-2011,8000
TRUE,"$50,000-74,999",TRUE,Defaulted,4-2012,31500
TRUE,"$50,000-74,999",TRUE,Defaulted,4-2013,8500
TRUE,"$50,000-74,999",TRUE,Defaulted,5-2007,175241
TRUE,"$50,000-74,999",TRUE,Defaulted,5-2008,166500
TRUE,"$50,000-74,999",TRUE,Defaulted,5-2009,3000
TRUE,"$50,000-74,999",TRUE,Defaulted,5-2010,17800
TRUE,"$50,000-74,999",TRUE,Defaulted,5-2011,45099
TRUE,"$50,000-74,999",TRUE,Defaulted,5-2012,48750
TRUE,"$50,000-74,999",TRUE,Defaulted,5-2013,12500
TRUE,"$50,000-74,999",TRUE,Defaulted,6-2007,186750
TRUE,"$50,000-74,999",TRUE,Defaulted,6-2008,97500
TRUE,"$50,000-74,999",TRUE,Defaulted,6-2010,30500
TRUE,"$50,000-74,999",TRUE,Defaulted,6-2011,32800
TRUE,"$50,000-74,999",TRUE,Defaulted,6-2012,75000
TRUE,"$50,000-74,999",TRUE,Defaulted,7-2007,245016
TRUE,"$50,000-74,999",TRUE,Defaulted,7-2008,167799
TRUE,"$50,000-74,999",TRUE,Defaulted,7-2010,24975
TRUE,"$50,000-74,999",TRUE,Defaulted,7-2011,57399
TRUE,"$50,000-74,999",TRUE,Defaulted,7-2012,54500
TRUE,"$50,000-74,999",TRUE,Defaulted,8-2007,98032
TRUE,"$50,000-74,999",TRUE,Defaulted,8-2008,103900
TRUE,"$50,000-74,999",TRUE,Defaulted,8-2009,14000
TRUE,"$50,000-74,999",TRUE,Defaulted,8-2010,13000
TRUE,"$50,000-74,999",TRUE,Defaulted,8-2011,33400
TRUE,"$50,000-74,999",TRUE,Defaulted,8-2012,32500
TRUE,"$50,000-74,999",TRUE,Defaulted,8-2013,6500
TRUE,"$50,000-74,999",TRUE,Defaulted,9-2007,72327
TRUE,"$50,000-74,999",TRUE,Defaulted,9-2008,33200
TRUE,"$50,000-74,999",TRUE,Defaulted,9-2009,17499
TRUE,"$50,000-74,999",TRUE,Defaulted,9-2010,11000
TRUE,"$50,000-74,999",TRUE,Defaulted,9-2011,23500
TRUE,"$50,000-74,999",TRUE,Defaulted,9-2012,23000
TRUE,"$50,000-74,999",TRUE,FinalPaymentInProgress,10-2011,11000
TRUE,"$50,000-74,999",TRUE,FinalPaymentInProgress,10-2012,18500
TRUE,"$50,000-74,999",TRUE,FinalPaymentInProgress,10-2013,41500
TRUE,"$50,000-74,999",TRUE,FinalPaymentInProgress,1-2012,8000
TRUE,"$50,000-74,999",TRUE,FinalPaymentInProgress,1-2013,5000
TRUE,"$50,000-74,999",TRUE,FinalPaymentInProgress,1-2014,10500
TRUE,"$50,000-74,999",TRUE,FinalPaymentInProgress,12-2011,4000
TRUE,"$50,000-74,999",TRUE,FinalPaymentInProgress,12-2013,2000
